_id,tuk,pingedAt,latitude,longitude,speedKmh,heading,source,resolvedDistrict,resolvedProvince
69f4b2b75a1fa00e9fa272cf,69e787f7c9f995641686c3cc,2026-04-27T08:03:33.492Z,8.045053,80.28436,0.58,240,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa272d0,69e787f7c9f995641686c3cc,2026-04-27T11:03:33.492Z,8.033916,80.273367,0.58,224,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa272d1,69e787f7c9f995641686c3cc,2026-04-27T14:03:33.492Z,8.012935,80.267728,0.8,194,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa272d2,69e787f7c9f995641686c3cc,2026-04-27T17:03:33.492Z,8.000071,80.26769,0.48,180,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa272d3,69e787f7c9f995641686c3cc,2026-04-27T20:03:33.492Z,7.967799,80.278072,1.26,162,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa272d4,69e787f7c9f995641686c3cc,2026-04-27T23:03:33.492Z,7.960671,80.282512,0.31,148,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa272d5,69e787f7c9f995641686c3cc,2026-04-28T02:03:33.492Z,7.956645,80.289628,0.3,119,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa272d6,69e787f7c9f995641686c3cc,2026-04-28T05:03:33.492Z,7.956949,80.295703,0.22,87,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa272d7,69e787f7c9f995641686c3cc,2026-04-28T08:03:33.492Z,7.96484,80.313291,0.71,65,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa272d8,69e787f7c9f995641686c3cc,2026-04-28T11:03:33.492Z,7.971767,80.347577,1.28,78,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa272d9,69e787f7c9f995641686c3cc,2026-04-28T14:03:33.492Z,7.978271,80.381598,1.27,79,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa272da,69e787f7c9f995641686c3cc,2026-04-28T17:03:33.492Z,7.978307,80.395518,0.51,89,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa272db,69e787f7c9f995641686c3cc,2026-04-28T20:03:33.492Z,7.978865,80.409003,0.5,87,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa272dc,69e787f7c9f995641686c3cc,2026-04-28T23:03:33.492Z,7.981974,80.413903,0.21,57,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa272dd,69e787f7c9f995641686c3cc,2026-04-29T02:03:33.492Z,7.982753,80.419222,0.2,81,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa272de,69e787f7c9f995641686c3cc,2026-04-29T05:03:33.492Z,7.981468,80.422972,0.15,109,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa272df,69e787f7c9f995641686c3cc,2026-04-29T08:03:33.492Z,7.735599316468803,80.34836834295818,9.52,196,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa272e0,69e787f7c9f995641686c3cc,2026-04-29T11:03:33.492Z,7.723163,80.351113,0.47,167,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa272e1,69e787f7c9f995641686c3cc,2026-04-29T14:03:33.492Z,7.696431,80.350639,0.99,181,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa272e2,69e787f7c9f995641686c3cc,2026-04-29T17:03:33.492Z,7.668193,80.362054,1.13,158,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa272e3,69e787f7c9f995641686c3cc,2026-04-29T20:03:33.492Z,7.647985,80.361903,0.75,180,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa272e4,69e787f7c9f995641686c3cc,2026-04-29T23:03:33.492Z,7.644965,80.363272,0.12,155,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa272e5,69e787f7c9f995641686c3cc,2026-04-30T02:03:33.492Z,7.630192,80.359959,0.56,192,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa272e6,69e787f7c9f995641686c3cc,2026-04-30T05:03:33.492Z,7.613528,80.354496,0.65,198,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa272e7,69e787f7c9f995641686c3cc,2026-04-30T08:03:33.492Z,7.584682,80.33833,1.22,209,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa272e8,69e787f7c9f995641686c3cc,2026-04-30T11:03:33.492Z,7.576974,80.332448,0.36,217,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa272e9,69e787f7c9f995641686c3cc,2026-04-30T14:03:33.492Z,7.564939,80.312099,0.87,239,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa272ea,69e787f7c9f995641686c3cc,2026-04-30T17:03:33.492Z,7.561199,80.289566,0.84,260,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa272eb,69e787f7c9f995641686c3cc,2026-04-30T20:03:33.492Z,7.538279,80.264217,1.26,227,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa272ec,69e787f7c9f995641686c3cc,2026-04-30T23:03:33.492Z,7.536741,80.247375,0.62,264,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa272ed,69e787f7c9f995641686c3cc,2026-05-01T02:03:33.492Z,7.537207,80.242146,0.19,275,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa272ee,69e787f7c9f995641686c3cc,2026-05-01T05:03:33.492Z,7.537917,80.240595,0.06,294,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa272ef,69e787f7c9f995641686c3cc,2026-05-01T08:03:33.492Z,7.542778,80.235788,0.25,315,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa272f0,69e787f7c9f995641686c3cc,2026-05-01T11:03:33.492Z,7.570013,80.225928,1.07,340,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa272f1,69e787f7c9f995641686c3cc,2026-05-01T14:03:33.492Z,7.595758,80.219161,0.99,345,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa272f2,69e787f7c9f995641686c3cd,2026-04-24T14:03:33.492Z,8.439659,79.982379,12.27,163,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa272f3,69e787f7c9f995641686c3cd,2026-04-24T17:03:33.492Z,8.430457,79.994285,0.55,128,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa272f4,69e787f7c9f995641686c3cd,2026-04-24T20:03:33.492Z,8.429861,79.998456,0.15,98,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa272f5,69e787f7c9f995641686c3cd,2026-04-24T23:03:33.492Z,8.4977402484707,79.64228527348692,13.3,280,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa272f6,69e787f7c9f995641686c3cd,2026-04-25T02:03:33.492Z,8.510963,79.613208,1.17,294,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa272f7,69e787f7c9f995641686c3cd,2026-04-25T05:03:33.492Z,8.516961,79.595093,0.7,288,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa272f8,69e787f7c9f995641686c3cd,2026-04-25T08:03:33.492Z,8.519096,79.591594,0.15,301,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa272f9,69e787f7c9f995641686c3cd,2026-04-25T11:03:33.492Z,8.531112,79.585335,0.5,332,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa272fa,69e787f7c9f995641686c3cd,2026-04-25T14:03:33.492Z,8.547386,79.587699,0.61,8,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa272fb,69e787f7c9f995641686c3cd,2026-04-25T17:03:33.492Z,8.569072,79.596468,0.87,21,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa272fc,69e787f7c9f995641686c3cd,2026-04-25T20:03:33.492Z,8.597229,79.608145,1.13,22,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa272fd,69e787f7c9f995641686c3cd,2026-04-25T23:03:33.492Z,8.625563,79.627416,1.27,33,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa272fe,69e787f7c9f995641686c3cd,2026-04-26T02:03:33.492Z,8.6341,79.644909,0.71,63,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa272ff,69e787f7c9f995641686c3cd,2026-04-26T05:03:33.492Z,8.64711,79.662879,0.82,53,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa27300,69e787f7c9f995641686c3cd,2026-04-26T08:03:33.492Z,8.658225,79.674666,0.6,46,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa27301,69e787f7c9f995641686c3cd,2026-04-26T11:03:33.492Z,8.675126,79.705255,1.28,60,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa27302,69e787f7c9f995641686c3cd,2026-04-26T14:03:33.492Z,8.329778554794279,79.57067630436565,13.72,201,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa27303,69e787f7c9f995641686c3cd,2026-04-26T17:03:33.492Z,8.316855,79.551056,0.86,236,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa27304,69e787f7c9f995641686c3cd,2026-04-26T20:03:33.492Z,8.30601,79.521595,1.15,249,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa27305,69e787f7c9f995641686c3cd,2026-04-26T23:03:33.492Z,8.304016,79.516682,0.19,247,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa27306,69e787f7c9f995641686c3cd,2026-04-27T02:03:33.492Z,8.30246,79.514586,0.1,233,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa27307,69e787f7c9f995641686c3cd,2026-04-27T05:03:33.492Z,8.300228,79.513436,0.09,207,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa27308,69e787f7c9f995641686c3cd,2026-04-27T08:03:33.492Z,8.290694,79.514901,0.36,171,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa27309,69e787f7c9f995641686c3cd,2026-04-27T11:03:33.492Z,8.26571,79.53532,1.19,141,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa2730a,69e787f7c9f995641686c3cd,2026-04-27T14:03:33.492Z,8.249664,79.541192,0.63,160,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa2730b,69e787f7c9f995641686c3cd,2026-04-27T17:03:33.492Z,8.2441,79.541231,0.21,179,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa2730c,69e787f7c9f995641686c3cd,2026-04-27T20:03:33.492Z,8.233411,79.539639,0.4,188,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa2730d,69e787f7c9f995641686c3cd,2026-04-27T23:03:33.492Z,8.208359,79.524167,1.09,211,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa2730e,69e787f7c9f995641686c3cd,2026-04-28T02:03:33.492Z,8.176393,79.515507,1.23,195,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa2730f,69e787f7c9f995641686c3cd,2026-04-28T05:03:33.492Z,8.171238,79.513599,0.2,200,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa27310,69e787f7c9f995641686c3cd,2026-04-28T08:03:33.492Z,8.146837,79.516333,0.91,173,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa27311,69e787f7c9f995641686c3cd,2026-04-28T11:03:33.492Z,8.115194,79.533074,1.32,152,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa27312,69e787f7c9f995641686c3cd,2026-04-28T14:03:33.492Z,8.087144,79.527847,1.06,190,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa27313,69e787f7c9f995641686c3cd,2026-04-28T17:03:33.492Z,8.065276,79.514561,0.95,211,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa27314,69e787f7c9f995641686c3cd,2026-04-28T20:03:33.492Z,8.061661,79.513821,0.14,191,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa27315,69e787f7c9f995641686c3cd,2026-04-28T23:03:33.492Z,8.045138,79.519611,0.65,160,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa27316,69e787f7c9f995641686c3cd,2026-04-29T02:03:33.492Z,8.035563,79.529536,0.51,134,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa27317,69e787f7c9f995641686c3cd,2026-04-29T05:03:33.492Z,8.031419,79.531738,0.17,152,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa27318,69e787f7c9f995641686c3cd,2026-04-29T08:03:33.492Z,8.021386,79.542617,0.55,132,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa27319,69e787f7c9f995641686c3cd,2026-04-29T11:03:33.492Z,8.016235,79.546839,0.25,140,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa2731a,69e787f7c9f995641686c3cd,2026-04-29T14:03:33.492Z,8.002069,79.555391,0.61,149,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa2731b,69e787f7c9f995641686c3cd,2026-04-29T17:03:33.492Z,7.990523,79.569405,0.67,129,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa2731c,69e787f7c9f995641686c3cd,2026-04-29T20:03:33.492Z,7.976265,79.583897,0.75,134,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa2731d,69e787f7c9f995641686c3cd,2026-04-29T23:03:33.492Z,7.973598,79.593267,0.36,106,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa2731e,69e787f7c9f995641686c3cd,2026-04-30T02:03:33.492Z,7.950252,79.611166,1.09,142,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa2731f,69e787f7c9f995641686c3cd,2026-04-30T05:03:33.492Z,7.92901,79.619893,0.85,157,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa27320,69e787f7c9f995641686c3cd,2026-04-30T08:03:33.492Z,7.913073,79.620071,0.59,179,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa27321,69e787f7c9f995641686c3cd,2026-04-30T11:03:33.492Z,7.895416,79.611113,0.73,206,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa27322,69e787f7c9f995641686c3cd,2026-04-30T14:03:33.492Z,7.893994,79.610428,0.06,205,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa27323,69e787f7c9f995641686c3cd,2026-04-30T17:03:33.492Z,7.883977,79.601547,0.49,221,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa27324,69e787f7c9f995641686c3cd,2026-04-30T20:03:33.492Z,7.874517,79.576099,1,249,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa27325,69e787f7c9f995641686c3cd,2026-04-30T23:03:33.492Z,7.874451,79.56593,0.37,269,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa27326,69e787f7c9f995641686c3cd,2026-05-01T02:03:33.492Z,7.875366,79.563405,0.1,290,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa27327,69e787f7c9f995641686c3cd,2026-05-01T05:03:33.492Z,7.884234,79.554248,0.47,314,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa27328,69e787f7c9f995641686c3cd,2026-05-01T08:03:33.492Z,7.885634,79.553154,0.07,322,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa27329,69e787f7c9f995641686c3cd,2026-05-01T11:03:33.492Z,7.915407,79.54209,1.18,339,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa2732a,69e787f7c9f995641686c3cd,2026-05-01T14:03:33.492Z,7.932655,79.543864,0.64,5,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa2732b,69e787f7c9f995641686c3ce,2026-04-24T14:03:33.492Z,8.251518,80.003853,2.38,330,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa2732c,69e787f7c9f995641686c3ce,2026-04-24T17:03:33.492Z,8.283657,79.997629,1.21,349,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa2732d,69e787f7c9f995641686c3ce,2026-04-24T20:03:33.492Z,8.306624,80.007369,0.92,22,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa2732e,69e787f7c9f995641686c3ce,2026-04-24T23:03:33.492Z,8.328613,80.024435,1.03,37,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa2732f,69e787f7c9f995641686c3ce,2026-04-25T02:03:33.492Z,8.332052,80.025539,0.13,17,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa27330,69e787f7c9f995641686c3ce,2026-04-25T05:03:33.492Z,8.349109,80.018786,0.68,338,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa27331,69e787f7c9f995641686c3ce,2026-04-25T08:03:33.492Z,8.363823,79.99916,0.9,307,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa27332,69e787f7c9f995641686c3ce,2026-04-25T11:03:33.492Z,8.372945,79.995049,0.37,335,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa27333,69e787f7c9f995641686c3ce,2026-04-25T14:03:33.492Z,8.384528,79.992617,0.44,348,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa27334,69e787f7c9f995641686c3ce,2026-04-25T17:03:33.492Z,8.396171,79.993846,0.43,5,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa27335,69e787f7c9f995641686c3ce,2026-04-25T20:03:33.492Z,8.407878,79.994453,0.43,2,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa27336,69e787f7c9f995641686c3ce,2026-04-25T23:03:33.492Z,8.427137,80.003507,0.79,24,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa27337,69e787f7c9f995641686c3ce,2026-04-26T02:03:33.492Z,8.431676,80.012422,0.37,62,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa27338,69e787f7c9f995641686c3ce,2026-04-26T05:03:33.492Z,8.447283,80.024467,0.73,37,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa27339,69e787f7c9f995641686c3ce,2026-04-26T08:03:33.492Z,8.454785,80.040561,0.65,64,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa2733a,69e787f7c9f995641686c3ce,2026-04-26T11:03:33.492Z,8.459834,80.059162,0.71,74,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa2733b,69e787f7c9f995641686c3ce,2026-04-26T14:03:33.492Z,8.468732,80.072975,0.6,56,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa2733c,69e787f7c9f995641686c3ce,2026-04-26T17:03:33.492Z,8.476252,80.098572,0.98,73,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa2733d,69e787f7c9f995641686c3ce,2026-04-26T20:03:33.492Z,8.49516,80.111485,0.85,34,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa2733e,69e787f7c9f995641686c3ce,2026-04-26T23:03:33.492Z,8.520353,80.130331,1.16,36,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa2733f,69e787f7c9f995641686c3ce,2026-04-27T02:03:33.492Z,8.522314,80.133316,0.13,56,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa27340,69e787f7c9f995641686c3ce,2026-04-27T05:03:33.492Z,8.527426,80.147257,0.55,69,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa27341,69e787f7c9f995641686c3ce,2026-04-27T08:03:33.492Z,8.530104,80.149091,0.12,34,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa27342,69e787f7c9f995641686c3ce,2026-04-27T11:03:33.492Z,8.559981,80.166743,1.28,30,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa27343,69e787f7c9f995641686c3ce,2026-04-27T14:03:33.492Z,8.587926,80.167373,1.04,1,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa27344,69e787f7c9f995641686c3ce,2026-04-27T17:03:33.492Z,8.598902,80.162737,0.44,337,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa27345,69e787f7c9f995641686c3ce,2026-04-27T20:03:33.492Z,8.60721,80.164574,0.32,12,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa27346,69e787f7c9f995641686c3ce,2026-04-27T23:03:33.492Z,8.619369,80.166674,0.46,9,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa27347,69e787f7c9f995641686c3ce,2026-04-28T02:03:33.492Z,8.642164,80.174028,0.89,17,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa27348,69e787f7c9f995641686c3ce,2026-04-28T05:03:33.492Z,8.649197,80.181931,0.39,48,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa27349,69e787f7c9f995641686c3ce,2026-04-28T08:03:33.492Z,8.649379,80.183509,0.06,83,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa2734a,69e787f7c9f995641686c3ce,2026-04-28T11:03:33.492Z,8.646155,80.212529,1.07,96,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa2734b,69e787f7c9f995641686c3ce,2026-04-28T14:03:33.492Z,8.64323,80.227293,0.55,101,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa2734c,69e787f7c9f995641686c3ce,2026-04-28T17:03:33.492Z,8.641738,80.231219,0.15,111,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa2734d,69e787f7c9f995641686c3ce,2026-04-28T20:03:33.492Z,8.638444,80.237733,0.27,117,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa2734e,69e787f7c9f995641686c3ce,2026-04-28T23:03:33.492Z,8.637087,80.238495,0.06,150,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa2734f,69e787f7c9f995641686c3ce,2026-04-29T02:03:33.492Z,8.613816,80.254697,1.05,145,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa27350,69e787f7c9f995641686c3ce,2026-04-29T05:03:33.492Z,8.588155,80.266957,1.05,154,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa27351,69e787f7c9f995641686c3ce,2026-04-29T08:03:33.492Z,8.582706,80.267549,0.2,173,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa27352,69e787f7c9f995641686c3ce,2026-04-29T11:03:33.492Z,8.562915,80.259174,0.8,202,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa27353,69e787f7c9f995641686c3ce,2026-04-29T14:03:33.492Z,8.549845,80.24647,0.67,223,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
